,delay,packet_loss,netstream_upward,netstream_downward
8171,7.444444444,0.0,633512.0,306161.0
8172,7.888888889,0.0,793170.8,3379611.2
8173,7.444444444,0.0,611594.0,351588.0
8174,7.0,0.0,683739.0,354184.0
8175,6.944444444,0.0,1465248.0,13684442.0
8176,7.666666667,0.0,799513.0,3304596.0
8177,7.611111111,0.0,769242.0,550671.0
8178,6.944444444,0.0,752944.0,356304.0
8179,7.611111111,0.0,660077.0,268630.0
8180,7.111111111,0.0,677253.0,352119.0
8181,7.666666667,0.0,1464489.0,16396936.0
8182,7.666666667,0.0,864801.0,3584932.0
8183,7.111111111,0.0,883912.8,4191784.2
8184,7.0,0.0,703926.0,242092.0
8185,7.555555556,0.0,600336.0,336746.0
8186,7.444444444,0.0,610093.0,239839.0
8187,7.0,0.0,1263448.0,11490090.0
8188,7.166666667,0.0,862416.0,4371954.0
8189,7.611111111,0.0,808043.8,3336144.2
8190,7.555555556,0.0,797169.0,502221.0
8191,7.5,0.0,868233.96,3988049.6399999997
8192,7.555555556,0.0,572825.0,410317.0
8193,7.444444444,0.0,1340425.0,13729122.0
8194,7.222222222,0.0,877339.352,4393170.768
8195,7.5,0.0,611985.0,189517.0
8196,7.0,0.0,854161.6624,4542035.2816
8197,7.277777778,0.0,596852.0,246559.0
8198,7.333333333,0.0,639180.0,282144.0
8199,7.5,0.0,1541329.0,21692405.0
8200,7.333333333,0.0,848701.5324799999,5390532.0563199995
8201,7.611111111,0.0,728886.0,374820.0
8202,7.611111111,0.0,870989.7064959999,5597292.011264
8203,7.611111111,0.0,696249.0,296193.0
8204,7.166666667,0.0,643854.0,223028.0
8205,7.0,0.0,1314508.0,10661445.0
8206,7.666666667,0.0,926270.0,5924195.0
8207,7.0,0.0,890374.1412992,4540430.6022528
8208,7.666666667,0.0,726166.0,267019.0
8209,7.222222222,0.0,656463.0,388624.0
8210,7.0,0.0,602689.0,168968.0
8211,7.222222222,0.0,1527860.0,14620039.0
8212,6.944444444,0.0,930827.0,2344678.0
8213,7.555555556,0.0,888801.0,3557865.6
8214,7.166666667,0.0,757602.0,413447.0
8215,7.444444444,0.0,941555.8,4220999.5200000005
8216,7.222222222,0.0,594750.0,179184.0
8217,7.666666667,0.0,1534621.0,13157609.0
8218,7.166666667,0.0,943465.96,4305821.024
8219,7.666666667,0.0,743622.0,304065.0
8220,7.055555556,0.0,951602.9519999999,4433535.7088
8221,7.0,0.0,719182.0,224791.0
8222,7.5,0.0,710543.0,1692879.0
8223,7.0,0.0,1380053.0,11918151.0
8224,7.444444444,0.0,867982.0,4467680.0
8225,7.666666667,0.0,925872.5903999999,4547407.34176
8226,7.555555556,0.0,717738.0,202707.0
8227,7.5,0.0,844818.0,434247.0
8228,7.555555556,0.0,700111.0,330957.0
8229,7.444444444,0.0,1666515.0,17900211.0
8230,7.833333333,0.0,971010.91808,4683105.868352001
8231,7.0,0.0,747840.0,415583.0
8232,7.666666667,0.0,724508.0,197563.0
8233,7.611111111,0.0,961996.983616,4705483.9736704
8234,7.0,0.0,679425.0,423755.0
8235,7.166666667,0.0,1505083.0,13695494.0
8236,7.333333333,0.0,744116.0,3212133.0
8237,7.555555556,0.0,923025.7967232,4446885.79473408
8238,7.555555556,0.0,885351.0,517076.0
8239,7.0,0.0,730232.0,353824.0
8240,7.0,0.0,664631.0,378720.0
8241,7.222222222,0.0,1370669.0,12178174.0
8242,7.666666667,0.0,932510.0,5583377.0
8243,7.555555556,0.0,916678.6,3802234.2
8244,7.555555556,0.0,898584.0,533258.0
8245,7.277777778,0.0,833453.0,542830.0
8246,7.555555556,0.0,737307.0,289998.0
8247,7.444444444,0.0,1642514.0,12712680.0
8248,7.777777778,0.0,1005707.32,3576200.04
8249,7.388888889,0.0,804153.0,494930.0
8250,7.0,0.0,1004626.8640000001,3523327.608
8251,7.222222222,0.0,1580688.0,541944.0
8252,7.666666667,0.0,1473105.0,1298867.0
8253,7.666666667,0.0,1582983.0,13352851.0
8254,7.666666667,0.0,918619.0,3327642.0
8255,7.0,0.0,1312004.3728,4408926.321599999
8256,7.555555556,0.0,887768.0,521083.0
8257,7.666666667,0.0,1234895.87456,4581873.86432
8258,7.555555556,0.0,1229109.0,1344494.0
8259,7.333333333,0.0,1551092.0,13247079.0
8260,7.555555556,0.0,1202281.0,6264846.0
8261,7.533333333600001,0.0,508131.0,285393.0
8262,7.166666667,0.0,1145101.7749120002,5144737.172863999
8263,7.277777778,0.0,1127142.9549824,5257309.8345727995
8264,7.277777778,0.0,4749819.0,95998273.0
8265,6.333333333,0.0,10885036.0,299695266.0
8266,7.222222222,0.0,3507451.0,11471633.0
8267,6.833333333,0.0,2317934.0,2333807.0
8268,6.277777778,0.0,4517476.59099648,82951257.76691456
8269,6.5,0.0,913407.0,680919.0
8270,6.555555556,0.0,752842.0,632087.0
8271,6.277777778,0.0,1402294.0,11484014.0
8272,6.333333333,0.0,827427.0,3519117.0
8273,6.444444444,0.0,1682689.318199296,19853478.953382913
8274,6.333333333,0.0,822987.0,549107.0
8275,6.5,0.0,758448.0,470091.0
8276,7.277777778,0.0,643745.0,341931.0
8277,6.388888889,0.0,1918596.0,13785414.0
8278,6.277777778,0.0,804923.0,3340429.0
8279,6.5,0.0,1012406.0,1017771.0
8280,6.222222222,0.0,790873.0,415610.0
8281,6.333333333,0.0,874844.0,926851.0
8282,6.722222222,0.0,751152.0,606865.0
8283,6.388888889,0.0,1626060.0,13065491.0
8284,6.444444444,0.0,876494.0,4002983.0
