,delay,packet_loss,netstream_upward,netstream_downward
1864,8.5,0.0,4170717.0,57856006.0
1865,8.222222222222221,0.0,3657922.0,33380383.0
1866,8.277777777777779,0.0,2692437.182256446,23259340.901373915
1867,7.444444444444445,0.0,2962412.489928428,26649535.196659822
1868,7.722222222222222,0.0,3287483.134436975,30762072.219606746
1869,8.166666666666666,0.0,2948686.0,41490443.0
1870,7.833333333333333,0.0,6409254.0,46412117.0
1871,7.722222222222222,0.0,1449496.0,7303632.0
1872,7.833333333333333,0.0,3411466.324873081,30523559.883253314
1873,7.666666666666667,0.0,3501277.091862011,31298364.82057201
1874,7.944444444444445,0.0,3544035.883347018,31405623.340765066
1875,7.888888888888889,0.0,1041120.0,604107.0
1876,8.055555555555555,0.0,1634021.0,10755714.0
1877,8.166666666666666,0.0,1350502.0,5997497.0
1878,8.166666666666666,0.0,2214191.1950418055,16012261.232267415
1879,7.611111111111111,0.0,1956774.0156777645,12955040.514606496
1880,8.166666666666666,0.0,1639321.642143914,9264923.949374784
1881,9.444444444444445,0.0,1292570.0,1803362.0
1882,7.833333333333333,0.0,1690671.7705726966,9206616.939249739
1883,7.777777777777778,0.0,1131130.0,1175426.0
1884,8.166666666666666,0.0,1241297.0,890998.0
1885,7.888888888888889,0.0,1032244.0,1043604.0
1886,8.166666666666666,0.0,1119339.0,903070.0
1887,8.38888888888889,0.0,1085697.0,792156.0
1888,7.611111111111111,0.0,938977.0,670042.0
1889,7.833333333333333,0.0,947677.0,533843.0
1890,7.944444444444445,0.0,1181801.0,1611398.0
1891,7.555555555555555,0.0,1054698.2,902101.8
1892,8.277777777777779,0.0,4095030.0,90654692.0
1893,8.055555555555555,0.0,1604916.0,11165878.0
1894,7.5,0.0,2326399.0,7661998.0
1895,8.166666666666666,0.0,2052568.8399999999,22399213.56
1896,7.944444444444445,0.0,2226722.408,26556776.672
1897,7.944444444444445,0.0,2461127.2495999997,31687711.646399997
1898,8.38888888888889,0.0,1002804.0,653454.0
1899,8.222222222222221,0.0,1717194.0,11656185.0
1900,7.222222222222222,0.0,2368632.0,15223526.0
1901,8.11111111111111,0.0,1955295.93152,17155530.66368
1902,8.11111111111111,0.0,1901010.6362240002,15275281.462015998
1903,7.333333333333333,0.0,1788987.3135488,11992795.4251392
1904,7.833333333333333,0.0,863069.0,517702.0
1905,8.166666666666666,0.0,1367987.0,9773705.0
1906,8.222222222222221,0.0,1157801.0,6268231.0
1907,8.222222222222221,0.0,1415770.9899545598,8765542.97743104
1908,8.222222222222221,0.0,1318723.0607006722,7463595.280514048
1909,8.38888888888889,0.0,1224670.2101310464,6557755.251589018
1910,8.333333333333334,0.0,937438.0,1027806.0
1911,9.444444444444445,0.0,1405212.0,10727002.0
1912,8.5,0.0,1923039.0,5928254.0
1913,8.333333333333334,0.0,1361816.454166344,6340882.506420614
1914,8.61111111111111,0.0,1370435.132859478,6116339.951601926
1915,8.833333333333334,0.0,1399588.1174051645,6028056.891604508
1916,8.333333333333334,0.0,769978.0,371635.0
1917,8.333333333333334,0.0,1441379.0,10655692.0
1918,8.5,0.0,1836422.0,5605431.0
1919,11.11111111111111,0.0,1363560.4500529286,5755430.968641287
1920,10.77777777777778,0.0,1362185.5134916187,5683249.172049159
1921,12.944444444444445,0.0,1354704.9927089096,5614287.62813809
1922,11.61111111111111,0.0,1484578.0,1283986.0
1923,13.88888888888889,0.0,1513119.0,11118646.0
1924,15.166666666666666,0.0,1619923.0,5567675.0
1925,8.333333333333334,0.0,1466902.1012401055,5853568.760037449
1926,7.777777777777778,0.0,1487845.418789803,5887632.677635108
1927,7.444444444444445,0.0,1514473.5040059816,5942301.687534511
1928,7.5,0.0,1894783.0,22625974.0
1929,8.166666666666666,0.0,1454015.0,11223473.0
1930,8.277777777777779,0.0,1113463.0,5640239.0
1931,8.11111111111111,0.0,1492915.984559157,10263924.073033925
1932,8.222222222222221,0.0,1493930.0977130276,11139182.352113688
1933,7.777777777777778,0.0,1489821.416454437,12178558.485029522
1934,8.222222222222221,0.0,2661009.0,19058984.0
1935,8.277777777777779,0.0,1692052.0,10962078.0
